travel_class,carry_on_items,personal_items,checked_items,passenger_type,compliance,reason,fees
First,"[{'w': 0, 'dim': [36, 34, 18]}]",[],[],adult,True,Checked luggage complies with the policy.,0
Business,[],[],[],adult,True,Checked luggage complies with the policy.,0
Business,"[{'w': 9, 'dim': [21, 29, 15]}, {'w': 14, 'dim': [37, 25, 27]}]","[{'w': 0, 'dim': [61, 68, 38]}]",[],adult,False,Exceeded carry-on weight limit.,0
Business,[],[],"[{'w': 8, 'dim': [50, 63, 41]}, {'w': 0, 'dim': [77, 51, 41]}]",infant,True,Checked luggage complies with the policy.,250
Economy,[],"[{'w': 22, 'dim': [88, 36, 50]}, {'w': 0, 'dim': [63, 62, 34]}]",[],child,False,Exceeded carry-on weight limit.,0
First,[],"[{'w': 0, 'dim': [62, 40, 33]}, {'w': 9, 'dim': [87, 44, 48]}]","[{'w': 35, 'dim': [65, 59, 27]}]",child,False,Item with weight 35kg or size 151cm must be shipped as cargo.,75
First,"[{'w': 0, 'dim': [30, 38, 25]}]","[{'w': 46, 'dim': [60, 50, 31]}]","[{'w': 16, 'dim': [72, 51, 43]}, {'w': 28, 'dim': [76, 70, 36]}]",adult,False,Exceeded carry-on weight limit.,0
Business,[],[],"[{'w': 7, 'dim': [96, 65, 32]}]",adult,True,Checked luggage complies with the policy.,100
Economy,"[{'w': 7, 'dim': [32, 29, 24]}]",[],"[{'w': 16, 'dim': [69, 52, 33]}, {'w': 0, 'dim': [72, 44, 46]}, {'w': 0, 'dim': [55, 71, 49]}]",infant,False,Carry-on bag exceeds size limits.,0
Business,"[{'w': 0, 'dim': [30, 20, 18]}, {'w': 17, 'dim': [39, 38, 14]}]",[],[],adult,False,Exceeded carry-on weight limit.,0
Economy,"[{'w': 0, 'dim': [24, 36, 28]}, {'w': 6, 'dim': [27, 25, 10]}]","[{'w': 34, 'dim': [76, 34, 32]}]",[],adult,False,Exceeded carry-on quantity allowance (including personal items).,0
First,"[{'w': 6, 'dim': [41, 32, 16]}, {'w': 0, 'dim': [32, 40, 18]}]",[],[],adult,True,Checked luggage complies with the policy.,0
Economy,"[{'w': 12, 'dim': [23, 30, 15]}, {'w': 23, 'dim': [33, 33, 18]}]","[{'w': 16, 'dim': [81, 41, 48]}, {'w': 0, 'dim': [68, 34, 27]}]",[],child,False,Exceeded carry-on quantity allowance (including personal items).,0
First,"[{'w': 0, 'dim': [22, 40, 27]}]","[{'w': 0, 'dim': [76, 63, 41]}]",[],adult,False,Carry-on bag exceeds size limits.,0
First,[],"[{'w': 0, 'dim': [59, 51, 40]}]",[],adult,True,Checked luggage complies with the policy.,0
First,"[{'w': 0, 'dim': [36, 32, 12]}]","[{'w': 0, 'dim': [78, 39, 43]}]","[{'w': 41, 'dim': [68, 36, 40]}, {'w': 0, 'dim': [62, 37, 49]}, {'w': 0, 'dim': [88, 72, 39]}, {'w': 14, 'dim': [58, 58, 27]}]",adult,False,Item with weight 41kg or size 144cm must be shipped as cargo.,225
Business,"[{'w': 3, 'dim': [31, 24, 28]}, {'w': 0, 'dim': [47, 22, 16]}]","[{'w': 0, 'dim': [57, 70, 38]}]",[],child,False,Carry-on bag exceeds size limits.,0
Business,"[{'w': 13, 'dim': [22, 39, 28]}, {'w': 5, 'dim': [28, 40, 16]}]",[],"[{'w': 0, 'dim': [60, 41, 26]}]",adult,False,Exceeded carry-on weight limit.,0
Economy,[],[],"[{'w': 12, 'dim': [58, 55, 31]}]",adult,True,Checked luggage complies with the policy.,0
Economy,"[{'w': 18, 'dim': [46, 25, 21]}]",[],"[{'w': 70, 'dim': [59, 69, 27]}]",adult,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 2, 'dim': [42, 34, 15]}, {'w': 0, 'dim': [30, 33, 14]}]","[{'w': 0, 'dim': [83, 40, 31]}]","[{'w': 35, 'dim': [73, 72, 23]}]",adult,False,Item with weight 35kg or size 168cm must be shipped as cargo.,175
First,[],[],[],adult,True,Checked luggage complies with the policy.,0
Economy,"[{'w': 0, 'dim': [29, 31, 29]}]","[{'w': 43, 'dim': [80, 30, 47]}]","[{'w': 5, 'dim': [64, 72, 32]}]",adult,False,Exceeded carry-on weight limit.,0
Economy,"[{'w': 5, 'dim': [35, 27, 28]}, {'w': 0, 'dim': [31, 20, 28]}]","[{'w': 0, 'dim': [66, 70, 39]}]","[{'w': 37, 'dim': [79, 46, 38]}, {'w': 0, 'dim': [99, 71, 33]}]",adult,False,Exceeded carry-on quantity allowance (including personal items).,0
Business,"[{'w': 0, 'dim': [46, 34, 28]}, {'w': 0, 'dim': [23, 32, 24]}]",[],"[{'w': 0, 'dim': [57, 35, 48]}, {'w': 8, 'dim': [60, 54, 44]}]",adult,False,Carry-on bag exceeds size limits.,0
Economy,"[{'w': 7, 'dim': [20, 24, 23]}]","[{'w': 0, 'dim': [79, 37, 44]}]",[],adult,True,Checked luggage complies with the policy.,0
Economy,"[{'w': 7, 'dim': [37, 36, 28]}]",[],"[{'w': 0, 'dim': [56, 55, 22]}]",adult,False,Carry-on bag exceeds size limits.,0
First,[],[],[],adult,True,Checked luggage complies with the policy.,0
Business,"[{'w': 8, 'dim': [29, 33, 13]}]",[],[],child,True,Checked luggage complies with the policy.,0
Business,[],"[{'w': 6, 'dim': [71, 55, 35]}, {'w': 0, 'dim': [74, 41, 42]}]",[],adult,True,Checked luggage complies with the policy.,0
First,[],"[{'w': 0, 'dim': [66, 48, 39]}]","[{'w': 27, 'dim': [90, 54, 25]}]",adult,True,Checked luggage complies with the policy.,100
Economy,"[{'w': 0, 'dim': [23, 26, 22]}]",[],"[{'w': 53, 'dim': [87, 68, 49]}]",adult,False,Item with weight 53kg or size 204cm must be shipped as cargo.,75
Economy,[],[],[],adult,True,Checked luggage complies with the policy.,0
First,[],[],[],child,True,Checked luggage complies with the policy.,0
Economy,"[{'w': 0, 'dim': [50, 26, 17]}]","[{'w': 6, 'dim': [50, 55, 40]}]",[],child,True,Checked luggage complies with the policy.,0
Business,"[{'w': 7, 'dim': [29, 40, 20]}, {'w': 5, 'dim': [40, 24, 11]}]",[],[],child,True,Checked luggage complies with the policy.,0
Business,"[{'w': 0, 'dim': [49, 24, 22]}, {'w': 19, 'dim': [40, 32, 19]}]",[],[],adult,False,Exceeded carry-on weight limit.,0
Economy,[],[],"[{'w': 48, 'dim': [75, 35, 28]}, {'w': 15, 'dim': [62, 38, 42]}, {'w': 0, 'dim': [72, 66, 26]}]",child,False,Item with weight 48kg or size 138cm must be shipped as cargo.,375
Business,"[{'w': 0, 'dim': [23, 22, 11]}]",[],[],adult,True,Checked luggage complies with the policy.,0
Business,"[{'w': 9, 'dim': [45, 40, 22]}, {'w': 0, 'dim': [25, 39, 30]}]",[],[],adult,False,Carry-on bag exceeds size limits.,0
First,[],[],"[{'w': 0, 'dim': [54, 63, 33]}]",adult,True,Checked luggage complies with the policy.,0
Business,"[{'w': 0, 'dim': [27, 31, 27]}]","[{'w': 0, 'dim': [59, 36, 25]}]","[{'w': 13, 'dim': [65, 77, 39]}]",child,False,Carry-on bag exceeds size limits.,0
Economy,[],"[{'w': 39, 'dim': [65, 47, 47]}]",[],adult,False,Exceeded carry-on weight limit.,0
Economy,[],[],"[{'w': 0, 'dim': [50, 44, 32]}]",adult,True,Checked luggage complies with the policy.,0
Economy,"[{'w': 0, 'dim': [47, 24, 26]}, {'w': 2, 'dim': [35, 21, 28]}]","[{'w': 0, 'dim': [53, 54, 35]}, {'w': 0, 'dim': [56, 46, 31]}]","[{'w': 31, 'dim': [100, 43, 41]}, {'w': 0, 'dim': [78, 44, 39]}]",adult,False,Exceeded carry-on quantity allowance (including personal items).,0
First,"[{'w': 4, 'dim': [27, 32, 20]}]","[{'w': 43, 'dim': [81, 57, 41]}, {'w': 2, 'dim': [66, 36, 35]}]",[],child,False,Exceeded carry-on weight limit.,0
First,"[{'w': 1, 'dim': [26, 35, 14]}]","[{'w': 0, 'dim': [73, 58, 23]}]",[],child,True,Checked luggage complies with the policy.,0
Business,"[{'w': 14, 'dim': [23, 28, 25]}, {'w': 0, 'dim': [42, 37, 14]}]","[{'w': 4, 'dim': [83, 59, 50]}]",[],adult,False,Exceeded carry-on weight limit.,0
Economy,[],[],"[{'w': 23, 'dim': [56, 78, 44]}, {'w': 19, 'dim': [93, 77, 27]}]",adult,True,Checked luggage complies with the policy.,350
First,[],[],"[{'w': 0, 'dim': [78, 74, 48]}, {'w': 8, 'dim': [65, 61, 25]}]",adult,True,Checked luggage complies with the policy.,100
First,"[{'w': 20, 'dim': [24, 40, 28]}]",[],[],adult,False,Exceeded carry-on weight limit.,0
Economy,"[{'w': 0, 'dim': [23, 31, 12]}, {'w': 7, 'dim': [23, 32, 24]}]","[{'w': 30, 'dim': [85, 62, 36]}, {'w': 0, 'dim': [63, 51, 44]}]","[{'w': 31, 'dim': [56, 34, 24]}, {'w': 12, 'dim': [61, 77, 36]}]",infant,False,Exceeded carry-on quantity allowance (including personal items).,0
Business,"[{'w': 30, 'dim': [47, 28, 14]}, {'w': 0, 'dim': [26, 21, 21]}]","[{'w': 0, 'dim': [82, 64, 44]}, {'w': 1, 'dim': [83, 36, 35]}]","[{'w': 30, 'dim': [89, 56, 49]}, {'w': 35, 'dim': [77, 54, 34]}]",adult,False,Exceeded carry-on quantity allowance (including personal items).,0
Economy,"[{'w': 11, 'dim': [29, 28, 15]}]","[{'w': 56, 'dim': [83, 48, 46]}]","[{'w': 0, 'dim': [93, 36, 40]}]",adult,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 3, 'dim': [35, 36, 10]}, {'w': 0, 'dim': [30, 27, 24]}]","[{'w': 0, 'dim': [84, 46, 38]}, {'w': 0, 'dim': [79, 44, 34]}]",[],infant,False,Exceeded carry-on quantity allowance (including personal items).,0
Economy,[],[],[],adult,True,Checked luggage complies with the policy.,0
First,"[{'w': 0, 'dim': [33, 32, 17]}]",[],[],adult,True,Checked luggage complies with the policy.,0
First,"[{'w': 3, 'dim': [21, 37, 27]}]",[],[],adult,False,Carry-on bag exceeds size limits.,0
Economy,[],"[{'w': 19, 'dim': [89, 60, 49]}]",[],adult,False,Exceeded carry-on weight limit.,0
Economy,[],[],[],adult,True,Checked luggage complies with the policy.,0
First,[],[],[],child,True,Checked luggage complies with the policy.,0
First,"[{'w': 9, 'dim': [41, 35, 21]}]","[{'w': 0, 'dim': [76, 41, 49]}]","[{'w': 0, 'dim': [100, 30, 47]}, {'w': 3, 'dim': [95, 40, 44]}]",child,True,Checked luggage complies with the policy.,350
First,[],[],[],adult,True,Checked luggage complies with the policy.,0
Business,[],[],"[{'w': 12, 'dim': [88, 50, 33]}]",adult,True,Checked luggage complies with the policy.,100
First,"[{'w': 4, 'dim': [42, 40, 12]}]","[{'w': 0, 'dim': [88, 47, 49]}]",[],adult,True,Checked luggage complies with the policy.,0
Economy,[],[],[],adult,True,Checked luggage complies with the policy.,0
Economy,"[{'w': 0, 'dim': [41, 21, 29]}]",[],"[{'w': 42, 'dim': [92, 74, 44]}, {'w': 20, 'dim': [88, 50, 43]}]",adult,False,Carry-on bag exceeds size limits.,0
Economy,"[{'w': 2, 'dim': [47, 25, 23]}, {'w': 0, 'dim': [41, 34, 15]}]","[{'w': 0, 'dim': [59, 57, 38]}]",[],adult,False,Exceeded carry-on quantity allowance (including personal items).,0
Business,[],[],"[{'w': 34, 'dim': [71, 38, 45]}]",adult,False,Item with weight 34kg or size 154cm must be shipped as cargo.,75
Economy,"[{'w': 0, 'dim': [42, 26, 22]}, {'w': 12, 'dim': [25, 36, 23]}]",[],"[{'w': 6, 'dim': [67, 41, 24]}, {'w': 26, 'dim': [84, 65, 44]}]",adult,False,Exceeded carry-on weight limit.,0
First,[],"[{'w': 0, 'dim': [74, 69, 50]}]",[],adult,True,Checked luggage complies with the policy.,0
First,[],"[{'w': 2, 'dim': [50, 53, 31]}]",[],adult,True,Checked luggage complies with the policy.,0
Economy,[],"[{'w': 26, 'dim': [79, 55, 21]}, {'w': 14, 'dim': [89, 36, 34]}]",[],adult,False,Exceeded carry-on weight limit.,0
First,"[{'w': 14, 'dim': [50, 38, 23]}]","[{'w': 0, 'dim': [78, 58, 39]}]","[{'w': 22, 'dim': [81, 49, 25]}]",adult,False,Exceeded carry-on weight limit.,0
Business,[],"[{'w': 42, 'dim': [81, 47, 48]}, {'w': 32, 'dim': [79, 44, 33]}]",[],child,False,Exceeded carry-on weight limit.,0
Economy,"[{'w': 3, 'dim': [23, 36, 30]}]",[],[],adult,False,Carry-on bag exceeds size limits.,0
First,"[{'w': 1, 'dim': [28, 40, 14]}]","[{'w': 61, 'dim': [73, 42, 22]}]",[],adult,False,Exceeded carry-on weight limit.,0
Economy,"[{'w': 0, 'dim': [44, 28, 26]}]",[],"[{'w': 18, 'dim': [92, 75, 32]}]",adult,False,Carry-on bag exceeds size limits.,0
First,[],"[{'w': 0, 'dim': [87, 35, 50]}]","[{'w': 14, 'dim': [82, 47, 45]}, {'w': 44, 'dim': [72, 45, 26]}]",adult,False,Item with weight 44kg or size 143cm must be shipped as cargo.,175
Economy,"[{'w': 10, 'dim': [35, 24, 11]}]","[{'w': 15, 'dim': [68, 68, 46]}]","[{'w': 17, 'dim': [64, 41, 50]}]",adult,False,Exceeded carry-on weight limit.,0
Business,[],"[{'w': 0, 'dim': [79, 58, 21]}]","[{'w': 0, 'dim': [91, 37, 21]}]",adult,True,Checked luggage complies with the policy.,0
Business,"[{'w': 0, 'dim': [39, 22, 13]}]","[{'w': 9, 'dim': [61, 61, 20]}, {'w': 27, 'dim': [77, 59, 35]}]",[],adult,False,Exceeded carry-on weight limit.,0
Economy,"[{'w': 0, 'dim': [43, 21, 10]}, {'w': 0, 'dim': [43, 38, 16]}]",[],"[{'w': 7, 'dim': [54, 36, 32]}]",child,True,Checked luggage complies with the policy.,0
First,"[{'w': 0, 'dim': [31, 30, 28]}]","[{'w': 47, 'dim': [84, 48, 41]}, {'w': 40, 'dim': [52, 64, 30]}]",[],adult,False,Exceeded carry-on weight limit.,0
Business,[],"[{'w': 79, 'dim': [67, 68, 34]}, {'w': 4, 'dim': [64, 53, 43]}]","[{'w': 32, 'dim': [94, 52, 28]}]",adult,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 16, 'dim': [39, 33, 21]}]","[{'w': 18, 'dim': [52, 49, 31]}]",[],adult,False,Exceeded carry-on weight limit.,0
Economy,[],[],"[{'w': 0, 'dim': [90, 46, 50]}]",child,True,Checked luggage complies with the policy.,100
Economy,"[{'w': 0, 'dim': [26, 39, 12]}]",[],[],adult,True,Checked luggage complies with the policy.,0
Economy,"[{'w': 0, 'dim': [40, 26, 26]}, {'w': 0, 'dim': [40, 40, 16]}]","[{'w': 0, 'dim': [53, 35, 20]}]",[],adult,False,Exceeded carry-on quantity allowance (including personal items).,0
Business,"[{'w': 9, 'dim': [27, 25, 19]}, {'w': 0, 'dim': [22, 32, 12]}]","[{'w': 0, 'dim': [58, 63, 30]}, {'w': 9, 'dim': [57, 40, 36]}]",[],adult,False,Exceeded carry-on quantity allowance (including personal items).,0
Business,"[{'w': 0, 'dim': [36, 38, 10]}]",[],"[{'w': 0, 'dim': [83, 68, 48]}]",adult,True,Checked luggage complies with the policy.,100
Economy,[],[],[],adult,True,Checked luggage complies with the policy.,0
Business,"[{'w': 5, 'dim': [36, 33, 28]}]","[{'w': 0, 'dim': [89, 45, 34]}, {'w': 1, 'dim': [59, 70, 27]}]","[{'w': 0, 'dim': [100, 52, 37]}, {'w': 27, 'dim': [99, 43, 27]}, {'w': 0, 'dim': [64, 55, 27]}]",adult,False,Carry-on bag exceeds size limits.,0
First,"[{'w': 1, 'dim': [33, 24, 27]}]","[{'w': 9, 'dim': [62, 57, 45]}]",[],child,False,Carry-on bag exceeds size limits.,0
Economy,"[{'w': 13, 'dim': [25, 26, 15]}, {'w': 0, 'dim': [22, 38, 22]}]","[{'w': 0, 'dim': [61, 54, 25]}, {'w': 17, 'dim': [53, 60, 44]}]",[],adult,False,Exceeded carry-on quantity allowance (including personal items).,0
Economy,[],[],[],child,True,Checked luggage complies with the policy.,0
Economy,"[{'w': 0, 'dim': [36, 37, 27]}]","[{'w': 37, 'dim': [70, 59, 32]}]",[],adult,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 10, 'dim': [47, 27, 27]}]","[{'w': 0, 'dim': [57, 40, 21]}, {'w': 50, 'dim': [86, 57, 30]}]","[{'w': 6, 'dim': [50, 72, 31]}]",adult,False,Exceeded carry-on weight limit.,0
First,"[{'w': 0, 'dim': [21, 33, 28]}]",[],[],adult,False,Carry-on bag exceeds size limits.,0
First,[],"[{'w': 21, 'dim': [89, 69, 45]}, {'w': 0, 'dim': [82, 53, 29]}]",[],adult,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 14, 'dim': [28, 22, 26]}]","[{'w': 0, 'dim': [64, 61, 30]}]",[],adult,False,Exceeded carry-on weight limit.,0
Business,[],[],[],adult,True,Checked luggage complies with the policy.,0
Business,"[{'w': 16, 'dim': [38, 21, 16]}]",[],"[{'w': 16, 'dim': [59, 37, 42]}, {'w': 16, 'dim': [97, 74, 35]}]",adult,False,Exceeded carry-on weight limit.,0
Economy,"[{'w': 25, 'dim': [35, 34, 28]}]","[{'w': 40, 'dim': [85, 37, 35]}]","[{'w': 29, 'dim': [77, 65, 21]}, {'w': 13, 'dim': [51, 65, 48]}, {'w': 29, 'dim': [78, 34, 32]}]",adult,False,Exceeded carry-on weight limit.,0
Business,[],[],"[{'w': 0, 'dim': [54, 47, 47]}]",adult,True,Checked luggage complies with the policy.,0
First,"[{'w': 0, 'dim': [44, 31, 27]}]","[{'w': 0, 'dim': [67, 64, 35]}]","[{'w': 0, 'dim': [69, 40, 45]}]",infant,False,Carry-on bag exceeds size limits.,0
Economy,"[{'w': 6, 'dim': [41, 30, 25]}]",[],[],adult,False,Carry-on bag exceeds size limits.,0
First,[],"[{'w': 0, 'dim': [55, 39, 45]}, {'w': 0, 'dim': [62, 45, 38]}]",[],adult,True,Checked luggage complies with the policy.,0
Business,"[{'w': 0, 'dim': [39, 23, 30]}, {'w': 0, 'dim': [36, 37, 11]}]",[],"[{'w': 20, 'dim': [87, 75, 36]}, {'w': 63, 'dim': [97, 54, 28]}]",child,False,Carry-on bag exceeds size limits.,0
Economy,"[{'w': 0, 'dim': [22, 23, 19]}, {'w': 0, 'dim': [43, 35, 11]}]",[],[],adult,True,Checked luggage complies with the policy.,0
Economy,"[{'w': 6, 'dim': [44, 34, 28]}, {'w': 2, 'dim': [36, 38, 23]}]","[{'w': 0, 'dim': [53, 44, 22]}]",[],adult,False,Exceeded carry-on quantity allowance (including personal items).,0
Economy,"[{'w': 12, 'dim': [22, 21, 21]}, {'w': 0, 'dim': [50, 26, 12]}]","[{'w': 0, 'dim': [85, 68, 45]}]",[],adult,False,Exceeded carry-on quantity allowance (including personal items).,0
First,[],[],[],adult,True,Checked luggage complies with the policy.,0
First,"[{'w': 0, 'dim': [43, 21, 26]}]",[],[],adult,False,Carry-on bag exceeds size limits.,0
Economy,"[{'w': 6, 'dim': [23, 22, 18]}, {'w': 2, 'dim': [22, 23, 12]}]","[{'w': 29, 'dim': [72, 31, 32]}, {'w': 33, 'dim': [79, 47, 47]}]","[{'w': 0, 'dim': [89, 68, 35]}, {'w': 10, 'dim': [68, 45, 24]}]",adult,False,Exceeded carry-on quantity allowance (including personal items).,0
First,[],"[{'w': 11, 'dim': [56, 50, 33]}, {'w': 0, 'dim': [74, 60, 50]}]","[{'w': 31, 'dim': [81, 47, 41]}]",adult,True,Checked luggage complies with the policy.,100
First,"[{'w': 8, 'dim': [32, 26, 18]}, {'w': 0, 'dim': [45, 36, 25]}]","[{'w': 0, 'dim': [86, 68, 44]}]","[{'w': 11, 'dim': [71, 30, 33]}]",adult,False,Carry-on bag exceeds size limits.,0
Business,"[{'w': 7, 'dim': [49, 32, 24]}]",[],"[{'w': 2, 'dim': [50, 66, 36]}]",adult,False,Carry-on bag exceeds size limits.,0
First,"[{'w': 15, 'dim': [47, 29, 21]}, {'w': 0, 'dim': [20, 21, 29]}]",[],"[{'w': 49, 'dim': [91, 69, 50]}, {'w': 0, 'dim': [81, 38, 40]}]",adult,False,Exceeded carry-on weight limit.,0
Economy,"[{'w': 2, 'dim': [34, 21, 15]}]",[],[],adult,True,Checked luggage complies with the policy.,0
Business,"[{'w': 10, 'dim': [28, 21, 27]}]","[{'w': 29, 'dim': [54, 41, 38]}, {'w': 32, 'dim': [87, 63, 38]}]",[],adult,False,Exceeded carry-on weight limit.,0
Economy,"[{'w': 1, 'dim': [38, 37, 21]}, {'w': 3, 'dim': [50, 40, 13]}]","[{'w': 0, 'dim': [86, 60, 25]}, {'w': 68, 'dim': [81, 41, 28]}]","[{'w': 0, 'dim': [55, 43, 49]}, {'w': 18, 'dim': [61, 74, 40]}]",adult,False,Exceeded carry-on quantity allowance (including personal items).,0
Economy,[],[],"[{'w': 47, 'dim': [66, 59, 35]}, {'w': 34, 'dim': [56, 30, 24]}]",child,False,Item with weight 47kg or size 160cm must be shipped as cargo.,325
Business,"[{'w': 0, 'dim': [40, 26, 10]}, {'w': 0, 'dim': [31, 24, 29]}]","[{'w': 0, 'dim': [89, 31, 26]}]",[],adult,False,Carry-on bag exceeds size limits.,0
Economy,"[{'w': 11, 'dim': [42, 21, 23]}, {'w': 0, 'dim': [22, 25, 28]}]","[{'w': 6, 'dim': [86, 69, 29]}, {'w': 49, 'dim': [50, 59, 41]}]","[{'w': 4, 'dim': [78, 74, 35]}]",adult,False,Exceeded carry-on quantity allowance (including personal items).,0
Economy,"[{'w': 7, 'dim': [46, 26, 10]}, {'w': 0, 'dim': [48, 28, 10]}]","[{'w': 0, 'dim': [52, 42, 31]}, {'w': 34, 'dim': [83, 38, 48]}]","[{'w': 0, 'dim': [67, 71, 20]}, {'w': 0, 'dim': [62, 41, 43]}]",adult,False,Exceeded carry-on quantity allowance (including personal items).,0
Business,"[{'w': 0, 'dim': [43, 34, 23]}]","[{'w': 10, 'dim': [60, 54, 26]}]","[{'w': 59, 'dim': [59, 46, 45]}]",adult,False,Item with weight 59kg or size 150cm must be shipped as cargo.,75
Economy,"[{'w': 22, 'dim': [23, 25, 10]}]","[{'w': 0, 'dim': [78, 38, 49]}]",[],child,False,Exceeded carry-on weight limit.,0
Economy,[],[],"[{'w': 37, 'dim': [66, 46, 41]}, {'w': 0, 'dim': [60, 60, 24]}, {'w': 58, 'dim': [54, 77, 28]}]",child,False,Item with weight 37kg or size 153cm must be shipped as cargo.,375
First,"[{'w': 0, 'dim': [43, 36, 28]}, {'w': 5, 'dim': [27, 27, 18]}]","[{'w': 0, 'dim': [61, 59, 25]}]","[{'w': 32, 'dim': [90, 60, 25]}, {'w': 0, 'dim': [91, 71, 33]}, {'w': 0, 'dim': [74, 55, 49]}]",adult,False,Carry-on bag exceeds size limits.,0
First,"[{'w': 0, 'dim': [31, 26, 13]}, {'w': 4, 'dim': [34, 22, 26]}]",[],"[{'w': 8, 'dim': [86, 63, 22]}]",child,False,Carry-on bag exceeds size limits.,0
Business,"[{'w': 2, 'dim': [23, 33, 29]}, {'w': 0, 'dim': [40, 29, 25]}]",[],[],child,False,Carry-on bag exceeds size limits.,0
First,[],[],"[{'w': 19, 'dim': [90, 31, 43]}, {'w': 12, 'dim': [72, 35, 49]}, {'w': 8, 'dim': [84, 73, 25]}]",adult,True,Checked luggage complies with the policy.,200
Business,[],"[{'w': 16, 'dim': [69, 39, 25]}, {'w': 3, 'dim': [81, 53, 46]}]","[{'w': 17, 'dim': [73, 38, 40]}, {'w': 8, 'dim': [98, 42, 22]}]",adult,False,Exceeded carry-on weight limit.,0
Economy,[],"[{'w': 0, 'dim': [50, 69, 27]}]","[{'w': 20, 'dim': [77, 51, 38]}]",adult,True,Checked luggage complies with the policy.,100
First,"[{'w': 4, 'dim': [45, 40, 10]}, {'w': 0, 'dim': [33, 40, 21]}]",[],"[{'w': 0, 'dim': [69, 80, 29]}]",adult,True,Checked luggage complies with the policy.,100
First,"[{'w': 0, 'dim': [36, 28, 14]}, {'w': 23, 'dim': [28, 38, 14]}]",[],"[{'w': 39, 'dim': [70, 37, 30]}, {'w': 31, 'dim': [83, 39, 35]}, {'w': 42, 'dim': [72, 66, 45]}, {'w': 44, 'dim': [91, 54, 23]}]",adult,False,Exceeded carry-on weight limit.,0
Economy,[],"[{'w': 60, 'dim': [62, 40, 37]}]",[],child,False,Exceeded carry-on weight limit.,0
First,"[{'w': 6, 'dim': [39, 39, 13]}]",[],"[{'w': 20, 'dim': [89, 58, 25]}, {'w': 26, 'dim': [80, 68, 23]}]",adult,True,Checked luggage complies with the policy.,200
Economy,"[{'w': 0, 'dim': [29, 26, 18]}]","[{'w': 0, 'dim': [59, 38, 35]}, {'w': 27, 'dim': [86, 35, 36]}]",[],adult,False,Exceeded carry-on quantity allowance (including personal items).,0
First,"[{'w': 0, 'dim': [33, 34, 14]}]",[],"[{'w': 0, 'dim': [88, 53, 50]}]",child,True,Checked luggage complies with the policy.,100
First,"[{'w': 3, 'dim': [41, 28, 17]}, {'w': 3, 'dim': [23, 33, 12]}]","[{'w': 5, 'dim': [71, 49, 28]}, {'w': 19, 'dim': [67, 32, 38]}]",[],child,False,Exceeded carry-on quantity allowance (including personal items).,0
First,[],"[{'w': 36, 'dim': [75, 33, 35]}, {'w': 13, 'dim': [85, 51, 24]}]",[],adult,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 0, 'dim': [22, 34, 17]}]","[{'w': 29, 'dim': [50, 62, 42]}, {'w': 0, 'dim': [76, 66, 47]}]",[],adult,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 24, 'dim': [34, 24, 10]}, {'w': 0, 'dim': [42, 30, 23]}]",[],[],adult,False,Exceeded carry-on weight limit.,0
Business,[],"[{'w': 11, 'dim': [57, 41, 50]}]",[],infant,True,Checked luggage complies with the policy.,0
